Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,Streak,Orig. Scheduled
85,Friday Jul 6,boxscore,NYY,@,TOR,L,2,6,,56-29,2,2.0,Biagini,Gray,,3:07,N,37254,-,
86,Saturday Jul 7,boxscore,NYY,@,TOR,W,8,5,,57-29,2,2.0,Severino,Happ,,3:31,D,44352,+,
87,Sunday Jul 8,boxscore,NYY,@,TOR,W,2,1,10,58-29,2,2.0,Green,Clippard,Robertson,2:51,D,39866,++,
88,Monday Jul 9 (1),boxscore,NYY,@,BAL,L,4,5,,58-30,2,2.5,Wright,Sabathia,Britton,2:55,N,,-,
89,Monday Jul 9 (2),boxscore,NYY,@,BAL,W,10,2,,59-30,2,2.5,Cessa,Ramirez,Gallegos,3:13,N,26340,+,
90,Tuesday Jul 10,boxscore,NYY,@,BAL,L-wo,5,6,,59-31,2,3.5,Britton,Betances,,3:07,N,18418,-,
91,Wednesday Jul 11,boxscore,NYY,@,BAL,W,9,0,,60-31,2,3.5,Gray,Bundy,,3:22,N,17808,+,
92,Thursday Jul 12,boxscore,NYY,@,CLE,W,7,4,,61-31,2,3.5,Robertson,Kluber,Chapman,3:07,N,31267,++,
93,Friday Jul 13,boxscore,NYY,@,CLE,L,5,6,,61-32,2,3.5,Bieber,German,Allen,2:59,N,35078,-,
94,Saturday Jul 14,boxscore,NYY,@,CLE,W,5,4,,62-32,2,3.5,Robertson,Clevinger,Chapman,3:10,N,35353,+,
95,Sunday Jul 15,boxscore,NYY,@,CLE,L,2,5,,62-33,2,4.5,Carrasco,Green,Allen,2:52,D,32644,-,
96,Friday Jul 20,boxscore,NYY,,NYM,L,5,7,,62-34,2,5.5,Syndergaard,German,Gsellman,3:46,N,47175,--,
97,Saturday Jul 21,boxscore,NYY,,NYM,W,7,6,,63-34,2,4.5,Gray,Matz,Shreve,3:01,D,47102,+,
98,Monday Jul 23,boxscore,NYY,@,TBR,L,6,7,,63-35,2,6.0,Andriese,Severino,Alvarado,3:26,N,14670,-,
99,Tuesday Jul 24,boxscore,NYY,@,TBR,W,4,0,,64-35,2,5.0,Tanaka,Chirinos,,2:37,N,19579,+,
100,Wednesday Jul 25,boxscore,NYY,@,TBR,L,2,3,,64-36,2,5.5,Castillo,Cessa,Romo,2:46,D,27372,-,
101,Thursday Jul 26,boxscore,NYY,,KCR,W,7,2,,65-36,2,4.5,Gray,Junis,,2:58,N,46965,+,
102,Saturday Jul 28 (1),boxscore,NYY,,KCR,L,5,10,,65-37,2,5.5,Keller,Severino,,3:06,D,46571,-,
103,Saturday Jul 28 (2),boxscore,NYY,,KCR,W,5,4,,66-37,2,5.5,Betances,Flynn,Chapman,3:27,N,45043,+,
104,Sunday Jul 29,boxscore,NYY,,KCR,W,6,3,,67-37,2,5.5,Happ,Smith,Chapman,2:51,D,46192,++,
105,Tuesday Jul 31,boxscore,NYY,,BAL,W,6,3,,68-37,2,5.0,Tanaka,Ramirez,Chapman,3:11,N,46473,+++,
106,Wednesday Aug 1,boxscore,NYY,,BAL,L,5,7,,68-38,2,5.5,Cobb,Gray,,3:08,D,47206,-,
107,Thursday Aug 2,boxscore,NYY,@,BOS,L,7,15,,68-39,2,6.5,Johnson,Holder,,3:25,N,37317,--,
108,Friday Aug 3,boxscore,NYY,@,BOS,L,1,4,,68-40,2,7.5,Porcello,Severino,,2:15,N,37231,---,
109,Saturday Aug 4,boxscore,NYY,@,BOS,L,1,4,,68-41,2,8.5,Eovaldi,Adams,,2:33,D,36699,----,
110,Sunday Aug 5,boxscore,NYY,@,BOS,L-wo,4,5,10,68-42,2,9.5,Barnes,Holder,,4:39,N,37830,-----,
111,Monday Aug 6,boxscore,NYY,@,CHW,W,7,0,,69-42,2,9.0,Lynn,Covey,,2:59,N,22084,+,
112,Tuesday Aug 7,boxscore,NYY,@,CHW,W,4,3,13,70-42,2,9.0,Gray,Avilan,,4:26,N,19643,++,
113,Wednesday Aug 8,boxscore,NYY,@,CHW,W,7,3,,71-42,2,9.0,Severino,Giolito,,3:05,N,27038,+++,
114,Thursday Aug 9,boxscore,NYY,,TEX,W,7,3,,72-42,2,8.0,Happ,Jurado,,2:31,N,43455,++++,
115,Friday Aug 10,boxscore,NYY,,TEX,L,7,12,,72-43,2,9.0,Minor,Tanaka,,3:34,N,45198,-,
116,Saturday Aug 11,boxscore,NYY,,TEX,W,5,3,,73-43,2,9.5,Betances,Martin,Chapman,3:16,D,45933,+,
117,Sunday Aug 12,boxscore,NYY,,TEX,W,7,2,,74-43,2,9.5,Sabathia,Perez,,2:59,D,41304,++,
118,Monday Aug 13,boxscore,NYY,,NYM,L,5,8,,74-44,2,10.0,deGrom,Severino,Gsellman,3:18,N,47233,-,
119,Tuesday Aug 14,boxscore,NYY,,TBR,W,4,1,,75-44,2,10.0,Happ,Wood,Chapman,2:32,N,40393,+,
120,Wednesday Aug 15,boxscore,NYY,,TBR,L,1,6,,75-45,2,10.0,Yarbrough,Cessa,,3:17,N,42716,-,
121,Thursday Aug 16,boxscore,NYY,,TBR,L,1,3,,75-46,2,10.5,Snell,Tanaka,Kolarek,3:22,D,41033,--,
122,Friday Aug 17,boxscore,NYY,,TOR,W,7,5,7,76-46,2,10.5,Green,Biagini,Robertson,2:32,N,42121,+,
123,Saturday Aug 18,boxscore,NYY,,TOR,W,11,6,,77-46,2,10.5,Severino,Reid-Foley,,3:29,D,44778,++,
124,Sunday Aug 19,boxscore,NYY,,TOR,W,10,2,,78-46,2,9.5,Happ,Borucki,,3:18,D,43176,+++,
125,Tuesday Aug 21,boxscore,NYY,@,MIA,W,2,1,12,79-46,2,8.0,Cole,Guerra,Kahnle,4:14,N,26275,++++,
126,Wednesday Aug 22,boxscore,NYY,@,MIA,L,3,9,,79-47,2,9.0,Garcia,Lynn,,3:25,N,25547,-,
127,Friday Aug 24,boxscore,NYY,@,BAL,W,7,5,10,80-47,2,8.5,Green,Carroll,Britton,3:29,N,27150,+,
128,Saturday Aug 25 (1),boxscore,NYY,@,BAL,W,10,3,,81-47,2,7.0,Happ,Yacabonis,Cessa,3:06,D,32445,++,
129,Saturday Aug 25 (2),boxscore,NYY,@,BAL,W,5,1,,82-47,2,7.0,Gray,Cashner,Betances,2:50,N,26236,+++,
130,Sunday Aug 26,boxscore,NYY,@,BAL,W,5,3,,83-47,2,6.0,Severino,Bundy,Robertson,3:18,N,17343,++++,
131,Monday Aug 27,boxscore,NYY,,CHW,L,2,6,,83-48,2,6.5,Rodon,Tanaka,,3:02,N,41456,-,
132,Tuesday Aug 28,boxscore,NYY,,CHW,W-wo,5,4,,84-48,2,6.5,Betances,Covey,,3:03,N,40015,+,
133,Wednesday Aug 29,boxscore,NYY,,CHW,L,1,4,,84-49,2,7.5,Lopez,Sabathia,Fry,2:55,N,40887,-,
134,Thursday Aug 30,boxscore,NYY,,DET,L,7,8,,84-50,2,8.5,Wilson,Betances,Greene,3:32,N,37195,--,
135,Friday Aug 31,boxscore,NYY,,DET,W,7,5,,85-50,2,7.5,Britton,Jimenez,Robertson,3:10,N,41026,+,
136,Saturday Sep 1,boxscore,NYY,,DET,W,2,1,,86-50,2,7.5,Tanaka,Norris,Betances,3:00,D,42816,++,
137,Sunday Sep 2,boxscore,NYY,,DET,L,7,11,,86-51,2,7.5,Boyd,Lynn,,3:41,D,43721,-,
138,Monday Sep 3,boxscore,NYY,@,OAK,L,3,6,,86-52,2,8.5,Cahill,Sabathia,Treinen,3:04,D,40546,--,
139,Tuesday Sep 4,boxscore,NYY,@,OAK,W,5,1,,87-52,2,8.5,Robertson,Rodney,,3:12,N,17536,+,
140,Wednesday Sep 5,boxscore,NYY,@,OAK,L,2,8,,87-53,2,9.5,Fiers,Severino,,2:53,N,21004,-,
141,Friday Sep 7,boxscore,NYY,@,SEA,W,4,0,,88-53,2,8.5,Tanaka,Paxton,,2:32,N,32195,+,
142,Saturday Sep 8,boxscore,NYY,@,SEA,W,4,2,,89-53,2,7.5,Lynn,Vincent,Betances,2:49,N,38733,++,
143,Sunday Sep 9,boxscore,NYY,@,SEA,L,2,3,,89-54,2,8.5,Colome,Betances,Diaz,3:05,D,34917,-,
144,Monday Sep 10,boxscore,NYY,@,MIN,W,7,2,,90-54,2,8.0,Happ,Gibson,,3:39,N,21565,+,
145,Tuesday Sep 11,boxscore,NYY,@,MIN,L,5,10,,90-55,2,9.0,Stewart,Gray,,3:04,N,20343,-,
146,Wednesday Sep 12,boxscore,NYY,@,MIN,L,1,3,,90-56,2,10.0,Odorizzi,Severino,Hildenberger,2:46,N,24134,--,
147,Friday Sep 14,boxscore,NYY,,TOR,W,11,0,,91-56,2,9.5,Tanaka,Estrada,Cessa,3:07,N,40138,+,
148,Saturday Sep 15,boxscore,NYY,,TOR,L,7,8,,91-57,2,10.5,Reid-Foley,Sabathia,Giles,3:54,D,43130,-,
149,Sunday Sep 16,boxscore,NYY,,TOR,L,2,3,,91-58,2,11.5,Pannone,Betances,Giles,2:50,D,41758,--,
150,Tuesday Sep 18,boxscore,NYY,,BOS,W,3,2,,92-58,2,10.5,Green,Workman,Britton,3:13,N,38695,+,
151,Wednesday Sep 19,boxscore,NYY,,BOS,W,10,1,,93-58,2,9.5,Severino,Price,,3:17,N,43297,++,
152,Thursday Sep 20,boxscore,NYY,,BOS,L,6,11,,93-59,2,10.5,Wright,Green,,4:02,N,47351,-,
153,Friday Sep 21,boxscore,NYY,,BAL,W,10,8,,94-59,2,10.5,Sabathia,Ramirez,Betances,3:35,N,39903,+,
154,Saturday Sep 22,boxscore,NYY,,BAL,W-wo,3,2,11,95-59,2,9.5,Kahnle,Fry,,3:53,D,40185,++,
155,Sunday Sep 23,boxscore,NYY,,BAL,L,3,6,,95-60,2,9.5,Meisinger,Cole,Givens,3:19,D,43606,-,
156,Monday Sep 24,boxscore,NYY,@,TBR,W,4,1,,96-60,2,9.5,Gray,Yarbrough,Britton,3:01,N,13832,+,
157,Tuesday Sep 25,boxscore,NYY,@,TBR,W,9,2,,97-60,2,9.0,Severino,Faria,,3:14,N,10953,++,
158,Wednesday Sep 26,boxscore,NYY,@,TBR,L,7,8,,97-61,2,9.5,Chirinos,Tanaka,Romo,3:52,N,11325,-,
159,Thursday Sep 27,boxscore,NYY,@,TBR,W,12,1,,98-61,2,9.0,Sabathia,Schultz,,2:49,D,12349,+,
160,Friday Sep 28,boxscore,NYY,@,BOS,W,11,6,,99-61,2,8.0,Happ,Johnson,,3:27,N,36779,++,
161,Saturday Sep 29,boxscore,NYY,@,BOS,W,8,5,,100-61,2,7.0,Lynn,Rodriguez,Chapman,3:40,D,36375,+++,
162,Sunday Sep 30,boxscore,NYY,@,BOS,L,2,10,,100-62,2,8.0,Rodriguez,Cessa,,3:20,D,36201,-,
